Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,Last Load Time,Time Difference between Entry Time and Scheduled Time,Time Difference between Last Load Time and Scheduled Time,NumberLoadedAtCampus
10/14/2025 12:00:00 AM,Westfield Middle School,981,Thomas D,WES02 PM,3:10:00 PM,3:38:51 PM,,3:38:51 PM,,,
10/14/2025 12:00:00 AM,Westfield Middle School,982,Williams M,WES03 PM,3:10:00 PM,3:34:26 PM,,3:34:26 PM,,,
10/14/2025 12:00:00 AM,Westfield Middle School,983,Anderson C,WES04 PM,3:10:00 PM,3:36:49 PM,,3:36:49 PM,,,
10/14/2025 12:00:00 AM,Lakewood Middle School,990,Thomas D,LAK01 PM,3:10:00 PM,,,3:38:36 PM,,,
10/14/2025 12:00:00 AM,Lakewood Middle School,991,Miller S,LAK02 PM,3:10:00 PM,3:32:56 PM,,3:32:56 PM,,,
10/14/2025 12:00:00 AM,Lakewood Middle School,992,Miller S,LAK03 PM,3:10:00 PM,4:08:16 PM,,4:08:16 PM,,,
10/14/2025 12:00:00 AM,Lakewood Middle School,993,Miller S,LAK04 PM,3:10:00 PM,4:06:33 PM,,4:06:33 PM,,,
10/14/2025 12:00:00 AM,Riverside Middle School,1000,Wilson J,RIV01 PM,3:10:00 PM,3:29:26 PM,,3:29:26 PM,,,
10/14/2025 12:00:00 AM,Riverside Middle School,1001,Wilson J,RIV02 PM,3:10:00 PM,3:29:34 PM,,3:29:34 PM,,,
10/14/2025 12:00:00 AM,Riverside Middle School,1002,Davis R,RIV03 PM,3:10:00 PM,3:17:39 PM,,3:17:39 PM,,,
10/14/2025 12:00:00 AM,Riverside Middle School,1003,Moore A,RIV04 PM,3:10:00 PM,3:30:36 PM,,3:30:36 PM,,,
10/14/2025 12:00:00 AM,Metro High School,1010,Anderson C,MET01 PM,3:55:00 PM,4:13:11 PM,,4:13:11 PM,,,
10/14/2025 12:00:00 AM,Metro High School,1011,Thomas D,MET02 PM,3:55:00 PM,4:17:35 PM,,4:17:35 PM,,,
10/14/2025 12:00:00 AM,Metro High School,1012,Johnson T,MET03 PM,3:55:00 PM,4:04:01 PM,,4:04:01 PM,,,
10/14/2025 12:00:00 AM,Northgate High School,1020,Johnson T,NOR01 PM,3:55:00 PM,4:16:31 PM,,4:16:31 PM,,,
10/14/2025 12:00:00 AM,Northgate High School,1021,Miller S,NOR02 PM,3:55:00 PM,4:05:25 PM,,4:05:25 PM,,,
10/14/2025 12:00:00 AM,Northgate High School,1022,Miller S,NOR03 PM,3:55:00 PM,4:10:18 PM,,4:10:18 PM,,,
10/15/2025 12:00:00 AM,Anderson Elementary,900,Johnson T,AND01 PM,2:40:00 PM,3:02:13 PM,,3:02:13 PM,,,
10/15/2025 12:00:00 AM,Anderson Elementary,901,Johnson T,AND02 PM,2:40:00 PM,2:57:31 PM,,2:57:31 PM,,,
10/15/2025 12:00:00 AM,Anderson Elementary,902,Anderson C,AND03 PM,2:40:00 PM,2:48:36 PM,,2:48:36 PM,,,
10/15/2025 12:00:00 AM,Anderson Elementary,903,Taylor B,AND04 PM,2:40:00 PM,2:48:54 PM,,2:48:54 PM,,,
10/15/2025 12:00:00 AM,Anderson Elementary,904,Wilson J,AND05 PM,2:40:00 PM,3:37:17 PM,,3:37:17 PM,,,
10/15/2025 12:00:00 AM,Bammel Elementary,910,Taylor B,BAM01 PM,2:40:00 PM,3:05:58 PM,,3:05:58 PM,,,
10/15/2025 12:00:00 AM,Bammel Elementary,911,Williams M,BAM02 PM,2:40:00 PM,2:50:01 PM,,2:50:01 PM,,,
10/15/2025 12:00:00 AM,Bammel Elementary,912,Taylor B,BAM03 PM,2:40:00 PM,2:59:52 PM,,2:59:52 PM,,,
10/15/2025 12:00:00 AM,Bammel Elementary,913,Moore A,BAM04 PM,2:40:00 PM,2:50:19 PM,,2:50:19 PM,,,
10/15/2025 12:00:00 AM,Bammel Elementary,914,Taylor B,BAM05 PM,2:40:00 PM,2:53:19 PM,,2:53:19 PM,,,
10/15/2025 12:00:00 AM,Cooper Elementary,920,Wilson J,COO01 PM,2:40:00 PM,2:57:23 PM,,2:57:23 PM,,,
10/15/2025 12:00:00 AM,Cooper Elementary,921,Moore A,COO02 PM,2:40:00 PM,3:03:03 PM,,3:03:03 PM,,,
10/15/2025 12:00:00 AM,Cooper Elementary,922,Anderson C,COO03 PM,2:40:00 PM,,,2:44:36 PM,,,
10/15/2025 12:00:00 AM,Cooper Elementary,923,Miller S,COO04 PM,2:40:00 PM,2:49:18 PM,,2:49:18 PM,,,
10/15/2025 12:00:00 AM,Cooper Elementary,924,Brown K,COO05 PM,2:40:00 PM,3:04:14 PM,,3:04:14 PM,,,
10/15/2025 12:00:00 AM,Heritage Elementary,930,Miller S,HER01 PM,2:40:00 PM,2:48:45 PM,,2:48:45 PM,,,
10/15/2025 12:00:00 AM,Heritage Elementary,931,Brown K,HER02 PM,2:40:00 PM,,,2:43:33 PM,,,
10/15/2025 12:00:00 AM,Heritage Elementary,932,Miller S,HER03 PM,2:40:00 PM,3:08:17 PM,,3:08:17 PM,,,
10/15/2025 12:00:00 AM,Heritage Elementary,933,Brown K,HER04 PM,2:40:00 PM,2:58:58 PM,,2:58:58 PM,,,
10/15/2025 12:00:00 AM,Heritage Elementary,934,Williams M,HER05 PM,2:40:00 PM,2:50:47 PM,,2:50:47 PM,,,
10/15/2025 12:00:00 AM,Jenkins Elementary,940,Wilson J,JEN01 PM,2:40:00 PM,3:05:03 PM,,3:05:03 PM,,,
10/15/2025 12:00:00 AM,Jenkins Elementary,941,Williams M,JEN02 PM,2:40:00 PM,3:08:45 PM,,3:08:45 PM,,,
10/15/2025 12:00:00 AM,Jenkins Elementary,942,Johnson T,JEN03 PM,2:40:00 PM,3:04:09 PM,,3:04:09 PM,,,
10/15/2025 12:00:00 AM,Jenkins Elementary,943,Moore A,JEN04 PM,2:40:00 PM,2:54:14 PM,,2:54:14 PM,,,
10/15/2025 12:00:00 AM,Jenkins Elementary,944,Johnson T,JEN05 PM,2:40:00 PM,3:07:22 PM,,3:07:22 PM,,,
10/15/2025 12:00:00 AM,Lewis Elementary,950,Davis R,LEW01 PM,2:40:00 PM,3:18:01 PM,,3:18:01 PM,,,
10/15/2025 12:00:00 AM,Lewis Elementary,951,Wilson J,LEW02 PM,2:40:00 PM,2:50:09 PM,,2:50:09 PM,,,
10/15/2025 12:00:00 AM,Lewis Elementary,952,Miller S,LEW03 PM,2:40:00 PM,2:52:22 PM,,2:52:22 PM,,,
10/15/2025 12:00:00 AM,Lewis Elementary,953,Johnson T,LEW04 PM,2:40:00 PM,2:56:22 PM,,2:56:22 PM,,,
10/15/2025 12:00:00 AM,Lewis Elementary,954,Thomas D,LEW05 PM,2:40:00 PM,3:05:52 PM,,3:05:52 PM,,,
10/15/2025 12:00:00 AM,Marshall Elementary,960,Moore A,MAR01 PM,2:40:00 PM,2:47:08 PM,,2:47:08 PM,,,
10/15/2025 12:00:00 AM,Marshall Elementary,961,Johnson T,MAR02 PM,2:40:00 PM,3:08:56 PM,,3:08:56 PM,,,
10/15/2025 12:00:00 AM,Marshall Elementary,962,Davis R,MAR03 PM,2:40:00 PM,3:00:07 PM,,3:00:07 PM,,,
10/15/2025 12:00:00 AM,Marshall Elementary,963,Wilson J,MAR04 PM,2:40:00 PM,3:01:40 PM,,3:01:40 PM,,,
10/15/2025 12:00:00 AM,Marshall Elementary,964,Davis R,MAR05 PM,2:40:00 PM,3:32:42 PM,,3:32:42 PM,,,
10/15/2025 12:00:00 AM,Reynolds Elementary,970,Moore A,REY01 PM,2:40:00 PM,2:47:20 PM,,2:47:20 PM,,,
10/15/2025 12:00:00 AM,Reynolds Elementary,971,Wilson J,REY02 PM,2:40:00 PM,2:47:19 PM,,2:47:19 PM,,,
10/15/2025 12:00:00 AM,Reynolds Elementary,972,Moore A,REY03 PM,2:40:00 PM,2:47:58 PM,,2:47:58 PM,,,
10/15/2025 12:00:00 AM,Reynolds Elementary,973,Williams M,REY04 PM,2:40:00 PM,2:48:34 PM,,2:48:34 PM,,,
10/15/2025 12:00:00 AM,Reynolds Elementary,974,Moore A,REY05 PM,2:40:00 PM,3:26:45 PM,,3:26:45 PM,,,
10/15/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,4:01:02 PM,,4:01:02 PM,,,
10/15/2025 12:00:00 AM,Westfield Middle School,981,Moore A,WES02 PM,3:10:00 PM,3:15:30 PM,,3:15:30 PM,,,
10/15/2025 12:00:00 AM,Westfield Middle School,982,Johnson T,WES03 PM,3:10:00 PM,3:21:29 PM,,3:21:29 PM,,,
10/15/2025 12:00:00 AM,Westfield Middle School,983,Johnson T,WES04 PM,3:10:00 PM,3:27:38 PM,,3:27:38 PM,,,
10/15/2025 12:00:00 AM,Lakewood Middle School,990,Thomas D,LAK01 PM,3:10:00 PM,4:00:35 PM,,4:00:35 PM,,,
10/15/2025 12:00:00 AM,Lakewood Middle School,991,Williams M,LAK02 PM,3:10:00 PM,3:38:26 PM,,3:38:26 PM,,,
10/15/2025 12:00:00 AM,Lakewood Middle School,992,Anderson C,LAK03 PM,3:10:00 PM,3:16:22 PM,,3:16:22 PM,,,
10/15/2025 12:00:00 AM,Lakewood Middle School,993,Moore A,LAK04 PM,3:10:00 PM,3:35:41 PM,,3:35:41 PM,,,
10/15/2025 12:00:00 AM,Riverside Middle School,1000,Brown K,RIV01 PM,3:10:00 PM,3:21:15 PM,,3:21:15 PM,,,
10/15/2025 12:00:00 AM,Riverside Middle School,1001,Davis R,RIV02 PM,3:10:00 PM,3:20:53 PM,,3:20:53 PM,,,
10/15/2025 12:00:00 AM,Riverside Middle School,1002,Anderson C,RIV03 PM,3:10:00 PM,3:19:23 PM,,3:19:23 PM,,,
10/15/2025 12:00:00 AM,Riverside Middle School,1003,Wilson J,RIV04 PM,3:10:00 PM,4:04:02 PM,,4:04:02 PM,,,
10/15/2025 12:00:00 AM,Metro High School,1010,Anderson C,MET01 PM,3:55:00 PM,4:15:08 PM,,4:15:08 PM,,,
10/15/2025 12:00:00 AM,Metro High School,1011,Davis R,MET02 PM,3:55:00 PM,4:02:18 PM,,4:02:18 PM,,,
10/15/2025 12:00:00 AM,Metro High School,1012,Miller S,MET03 PM,3:55:00 PM,4:18:36 PM,,4:18:36 PM,,,
10/15/2025 12:00:00 AM,Northgate High School,1020,Miller S,NOR01 PM,3:55:00 PM,4:03:33 PM,,4:03:33 PM,,,
10/15/2025 12:00:00 AM,Northgate High School,1021,Brown K,NOR02 PM,3:55:00 PM,,,4:03:57 PM,,,
10/15/2025 12:00:00 AM,Northgate High School,1022,Miller S,NOR03 PM,3:55:00 PM,4:21:23 PM,,4:21:23 PM,,,
10/16/2025 12:00:00 AM,Anderson Elementary,900,Miller S,AND01 PM,2:40:00 PM,3:21:04 PM,,3:21:04 PM,,,
10/16/2025 12:00:00 AM,Anderson Elementary,901,Anderson C,AND02 PM,2:40:00 PM,2:53:31 PM,,2:53:31 PM,,,
10/16/2025 12:00:00 AM,Anderson Elementary,902,Anderson C,AND03 PM,2:40:00 PM,2:55:53 PM,,2:55:53 PM,,,
10/16/2025 12:00:00 AM,Anderson Elementary,903,Miller S,AND04 PM,2:40:00 PM,2:53:34 PM,,2:53:34 PM,,,
10/16/2025 12:00:00 AM,Anderson Elementary,904,Williams M,AND05 PM,2:40:00 PM,2:47:53 PM,,2:47:53 PM,,,
10/16/2025 12:00:00 AM,Bammel Elementary,910,Anderson C,BAM01 PM,2:40:00 PM,2:53:50 PM,,2:53:50 PM,,,
10/16/2025 12:00:00 AM,Bammel Elementary,911,Thomas D,BAM02 PM,2:40:00 PM,2:47:55 PM,,2:47:55 PM,,,
10/16/2025 12:00:00 AM,Bammel Elementary,912,Williams M,BAM03 PM,2:40:00 PM,3:32:43 PM,,3:32:43 PM,,,
10/16/2025 12:00:00 AM,Bammel Elementary,913,Taylor B,BAM04 PM,2:40:00 PM,3:18:16 PM,,3:18:16 PM,,,
10/16/2025 12:00:00 AM,Bammel Elementary,914,Williams M,BAM05 PM,2:40:00 PM,2:45:21 PM,,2:45:21 PM,,,
10/16/2025 12:00:00 AM,Cooper Elementary,920,Wilson J,COO01 PM,2:40:00 PM,2:46:32 PM,,2:46:32 PM,,,
10/16/2025 12:00:00 AM,Cooper Elementary,921,Miller S,COO02 PM,2:40:00 PM,2:47:01 PM,,2:47:01 PM,,,
10/16/2025 12:00:00 AM,Cooper Elementary,922,Wilson J,COO03 PM,2:40:00 PM,2:55:42 PM,,2:55:42 PM,,,
10/16/2025 12:00:00 AM,Cooper Elementary,923,Johnson T,COO04 PM,2:40:00 PM,3:05:37 PM,,3:05:37 PM,,,
10/16/2025 12:00:00 AM,Cooper Elementary,924,Johnson T,COO05 PM,2:40:00 PM,3:04:18 PM,,3:04:18 PM,,,
10/16/2025 12:00:00 AM,Heritage Elementary,930,Williams M,HER01 PM,2:40:00 PM,3:22:14 PM,,3:22:14 PM,,,
10/16/2025 12:00:00 AM,Heritage Elementary,931,Wilson J,HER02 PM,2:40:00 PM,3:02:38 PM,,3:02:38 PM,,,
10/16/2025 12:00:00 AM,Heritage Elementary,932,Moore A,HER03 PM,2:40:00 PM,3:11:03 PM,,3:11:03 PM,,,
10/16/2025 12:00:00 AM,Heritage Elementary,933,Moore A,HER04 PM,2:40:00 PM,2:53:32 PM,,2:53:32 PM,,,
10/16/2025 12:00:00 AM,Heritage Elementary,934,Johnson T,HER05 PM,2:40:00 PM,3:25:51 PM,,3:25:51 PM,,,
10/16/2025 12:00:00 AM,Jenkins Elementary,940,Taylor B,JEN01 PM,2:40:00 PM,2:54:38 PM,,2:54:38 PM,,,
10/16/2025 12:00:00 AM,Jenkins Elementary,941,Johnson T,JEN02 PM,2:40:00 PM,3:07:48 PM,,3:07:48 PM,,,
10/16/2025 12:00:00 AM,Jenkins Elementary,942,Miller S,JEN03 PM,2:40:00 PM,2:56:21 PM,,2:56:21 PM,,,
10/16/2025 12:00:00 AM,Jenkins Elementary,943,Miller S,JEN04 PM,2:40:00 PM,2:58:44 PM,,2:58:44 PM,,,
10/16/2025 12:00:00 AM,Jenkins Elementary,944,Davis R,JEN05 PM,2:40:00 PM,2:52:23 PM,,2:52:23 PM,,,
10/16/2025 12:00:00 AM,Lewis Elementary,950,Johnson T,LEW01 PM,2:40:00 PM,2:57:45 PM,,2:57:45 PM,,,
10/16/2025 12:00:00 AM,Lewis Elementary,951,Taylor B,LEW02 PM,2:40:00 PM,2:49:17 PM,,2:49:17 PM,,,
10/16/2025 12:00:00 AM,Lewis Elementary,952,Davis R,LEW03 PM,2:40:00 PM,3:32:15 PM,,3:32:15 PM,,,
10/16/2025 12:00:00 AM,Lewis Elementary,953,Taylor B,LEW04 PM,2:40:00 PM,2:52:17 PM,,2:52:17 PM,,,
10/16/2025 12:00:00 AM,Lewis Elementary,954,Taylor B,LEW05 PM,2:40:00 PM,3:02:41 PM,,3:02:41 PM,,,
10/16/2025 12:00:00 AM,Marshall Elementary,960,Wilson J,MAR01 PM,2:40:00 PM,2:45:25 PM,,2:45:25 PM,,,
10/16/2025 12:00:00 AM,Marshall Elementary,961,Thomas D,MAR02 PM,2:40:00 PM,3:03:34 PM,,3:03:34 PM,,,
10/16/2025 12:00:00 AM,Marshall Elementary,962,Williams M,MAR03 PM,2:40:00 PM,2:52:38 PM,,2:52:38 PM,,,
10/16/2025 12:00:00 AM,Marshall Elementary,963,Brown K,MAR04 PM,2:40:00 PM,3:29:09 PM,,3:29:09 PM,,,
10/16/2025 12:00:00 AM,Marshall Elementary,964,Johnson T,MAR05 PM,2:40:00 PM,2:47:50 PM,,2:47:50 PM,,,
10/16/2025 12:00:00 AM,Reynolds Elementary,970,Johnson T,REY01 PM,2:40:00 PM,2:51:35 PM,,2:51:35 PM,,,
10/16/2025 12:00:00 AM,Reynolds Elementary,971,Thomas D,REY02 PM,2:40:00 PM,3:08:35 PM,,3:08:35 PM,,,
10/16/2025 12:00:00 AM,Reynolds Elementary,972,Miller S,REY03 PM,2:40:00 PM,3:07:52 PM,,3:07:52 PM,,,
10/16/2025 12:00:00 AM,Reynolds Elementary,973,Brown K,REY04 PM,2:40:00 PM,3:06:56 PM,,3:06:56 PM,,,
10/16/2025 12:00:00 AM,Reynolds Elementary,974,Davis R,REY05 PM,2:40:00 PM,2:47:38 PM,,2:47:38 PM,,,
10/16/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,3:27:52 PM,,3:27:52 PM,,,
10/16/2025 12:00:00 AM,Westfield Middle School,981,Williams M,WES02 PM,3:10:00 PM,3:23:48 PM,,3:23:48 PM,,,
10/16/2025 12:00:00 AM,Westfield Middle School,982,Davis R,WES03 PM,3:10:00 PM,3:29:27 PM,,3:29:27 PM,,,
10/16/2025 12:00:00 AM,Westfield Middle School,983,Davis R,WES04 PM,3:10:00 PM,3:25:08 PM,,3:25:08 PM,,,
10/16/2025 12:00:00 AM,Lakewood Middle School,990,Moore A,LAK01 PM,3:10:00 PM,3:23:38 PM,,3:23:38 PM,,,
10/16/2025 12:00:00 AM,Lakewood Middle School,991,Brown K,LAK02 PM,3:10:00 PM,3:24:43 PM,,3:24:43 PM,,,
10/16/2025 12:00:00 AM,Lakewood Middle School,992,Moore A,LAK03 PM,3:10:00 PM,3:22:14 PM,,3:22:14 PM,,,
10/16/2025 12:00:00 AM,Lakewood Middle School,993,Thomas D,LAK04 PM,3:10:00 PM,3:51:44 PM,,3:51:44 PM,,,
10/16/2025 12:00:00 AM,Riverside Middle School,1000,Moore A,RIV01 PM,3:10:00 PM,3:20:59 PM,,3:20:59 PM,,,
10/16/2025 12:00:00 AM,Riverside Middle School,1001,Brown K,RIV02 PM,3:10:00 PM,3:20:56 PM,,3:20:56 PM,,,
10/16/2025 12:00:00 AM,Riverside Middle School,1002,Johnson T,RIV03 PM,3:10:00 PM,3:20:39 PM,,3:20:39 PM,,,
10/16/2025 12:00:00 AM,Riverside Middle School,1003,Thomas D,RIV04 PM,3:10:00 PM,3:21:38 PM,,3:21:38 PM,,,
10/16/2025 12:00:00 AM,Metro High School,1010,Thomas D,MET01 PM,3:55:00 PM,4:08:43 PM,,4:08:43 PM,,,
10/16/2025 12:00:00 AM,Metro High School,1011,Davis R,MET02 PM,3:55:00 PM,4:11:25 PM,,4:11:25 PM,,,
10/16/2025 12:00:00 AM,Metro High School,1012,Moore A,MET03 PM,3:55:00 PM,,,4:30:34 PM,,,
10/16/2025 12:00:00 AM,Northgate High School,1020,Johnson T,NOR01 PM,3:55:00 PM,4:05:40 PM,,4:05:40 PM,,,
10/16/2025 12:00:00 AM,Northgate High School,1021,Anderson C,NOR02 PM,3:55:00 PM,4:16:12 PM,,4:16:12 PM,,,
10/16/2025 12:00:00 AM,Northgate High School,1022,Moore A,NOR03 PM,3:55:00 PM,,,4:17:28 PM,,,
10/17/2025 12:00:00 AM,Anderson Elementary,900,Johnson T,AND01 PM,2:40:00 PM,2:50:31 PM,,2:50:31 PM,,,
10/17/2025 12:00:00 AM,Anderson Elementary,901,Davis R,AND02 PM,2:40:00 PM,,,3:06:56 PM,,,
10/17/2025 12:00:00 AM,Anderson Elementary,902,Williams M,AND03 PM,2:40:00 PM,2:49:08 PM,,2:49:08 PM,,,
10/17/2025 12:00:00 AM,Anderson Elementary,903,Johnson T,AND04 PM,2:40:00 PM,2:46:09 PM,,2:46:09 PM,,,
10/17/2025 12:00:00 AM,Anderson Elementary,904,Johnson T,AND05 PM,2:40:00 PM,3:19:12 PM,,3:19:12 PM,,,
10/17/2025 12:00:00 AM,Bammel Elementary,910,Davis R,BAM01 PM,2:40:00 PM,3:14:55 PM,,3:14:55 PM,,,
10/17/2025 12:00:00 AM,Bammel Elementary,911,Williams M,BAM02 PM,2:40:00 PM,2:54:00 PM,,2:54:00 PM,,,
10/17/2025 12:00:00 AM,Bammel Elementary,912,Wilson J,BAM03 PM,2:40:00 PM,2:53:37 PM,,2:53:37 PM,,,
10/17/2025 12:00:00 AM,Bammel Elementary,913,Anderson C,BAM04 PM,2:40:00 PM,3:00:26 PM,,3:00:26 PM,,,
10/17/2025 12:00:00 AM,Bammel Elementary,914,Brown K,BAM05 PM,2:40:00 PM,2:45:41 PM,,2:45:41 PM,,,
10/17/2025 12:00:00 AM,Cooper Elementary,920,Thomas D,COO01 PM,2:40:00 PM,2:50:45 PM,,2:50:45 PM,,,
10/17/2025 12:00:00 AM,Cooper Elementary,921,Davis R,COO02 PM,2:40:00 PM,3:01:53 PM,,3:01:53 PM,,,
10/17/2025 12:00:00 AM,Cooper Elementary,922,Taylor B,COO03 PM,2:40:00 PM,2:54:31 PM,,2:54:31 PM,,,
10/17/2025 12:00:00 AM,Cooper Elementary,923,Davis R,COO04 PM,2:40:00 PM,2:50:52 PM,,2:50:52 PM,,,
10/17/2025 12:00:00 AM,Cooper Elementary,924,Moore A,COO05 PM,2:40:00 PM,2:46:14 PM,,2:46:14 PM,,,
10/17/2025 12:00:00 AM,Heritage Elementary,930,Anderson C,HER01 PM,2:40:00 PM,3:39:51 PM,,3:39:51 PM,,,
10/17/2025 12:00:00 AM,Heritage Elementary,931,Williams M,HER02 PM,2:40:00 PM,3:16:38 PM,,3:16:38 PM,,,
10/17/2025 12:00:00 AM,Heritage Elementary,932,Wilson J,HER03 PM,2:40:00 PM,3:12:20 PM,,3:12:20 PM,,,
10/17/2025 12:00:00 AM,Heritage Elementary,933,Moore A,HER04 PM,2:40:00 PM,2:59:37 PM,,2:59:37 PM,,,
10/17/2025 12:00:00 AM,Heritage Elementary,934,Miller S,HER05 PM,2:40:00 PM,3:06:06 PM,,3:06:06 PM,,,
10/17/2025 12:00:00 AM,Jenkins Elementary,940,Anderson C,JEN01 PM,2:40:00 PM,2:56:42 PM,,2:56:42 PM,,,
10/17/2025 12:00:00 AM,Jenkins Elementary,941,Williams M,JEN02 PM,2:40:00 PM,2:45:58 PM,,2:45:58 PM,,,
10/17/2025 12:00:00 AM,Jenkins Elementary,942,Moore A,JEN03 PM,2:40:00 PM,3:04:46 PM,,3:04:46 PM,,,
10/17/2025 12:00:00 AM,Jenkins Elementary,943,Moore A,JEN04 PM,2:40:00 PM,3:00:36 PM,,3:00:36 PM,,,
10/17/2025 12:00:00 AM,Jenkins Elementary,944,Taylor B,JEN05 PM,2:40:00 PM,3:38:14 PM,,3:38:14 PM,,,
10/17/2025 12:00:00 AM,Lewis Elementary,950,Anderson C,LEW01 PM,2:40:00 PM,3:05:35 PM,,3:05:35 PM,,,
10/17/2025 12:00:00 AM,Lewis Elementary,951,Anderson C,LEW02 PM,2:40:00 PM,3:07:15 PM,,3:07:15 PM,,,
10/17/2025 12:00:00 AM,Lewis Elementary,952,Johnson T,LEW03 PM,2:40:00 PM,3:34:41 PM,,3:34:41 PM,,,
10/17/2025 12:00:00 AM,Lewis Elementary,953,Taylor B,LEW04 PM,2:40:00 PM,2:46:28 PM,,2:46:28 PM,,,
10/17/2025 12:00:00 AM,Lewis Elementary,954,Moore A,LEW05 PM,2:40:00 PM,2:59:53 PM,,2:59:53 PM,,,
10/17/2025 12:00:00 AM,Marshall Elementary,960,Moore A,MAR01 PM,2:40:00 PM,3:27:21 PM,,3:27:21 PM,,,
10/17/2025 12:00:00 AM,Marshall Elementary,961,Johnson T,MAR02 PM,2:40:00 PM,2:55:28 PM,,2:55:28 PM,,,
10/17/2025 12:00:00 AM,Marshall Elementary,962,Taylor B,MAR03 PM,2:40:00 PM,3:17:19 PM,,3:17:19 PM,,,
10/17/2025 12:00:00 AM,Marshall Elementary,963,Davis R,MAR04 PM,2:40:00 PM,3:14:56 PM,,3:14:56 PM,,,
10/17/2025 12:00:00 AM,Marshall Elementary,964,Johnson T,MAR05 PM,2:40:00 PM,2:49:12 PM,,2:49:12 PM,,,
10/17/2025 12:00:00 AM,Reynolds Elementary,970,Miller S,REY01 PM,2:40:00 PM,3:02:21 PM,,3:02:21 PM,,,
10/17/2025 12:00:00 AM,Reynolds Elementary,971,Brown K,REY02 PM,2:40:00 PM,2:59:15 PM,,2:59:15 PM,,,
10/17/2025 12:00:00 AM,Reynolds Elementary,972,Williams M,REY03 PM,2:40:00 PM,2:49:15 PM,,2:49:15 PM,,,
10/17/2025 12:00:00 AM,Reynolds Elementary,973,Miller S,REY04 PM,2:40:00 PM,2:55:23 PM,,2:55:23 PM,,,
10/17/2025 12:00:00 AM,Reynolds Elementary,974,Brown K,REY05 PM,2:40:00 PM,2:54:16 PM,,2:54:16 PM,,,
10/17/2025 12:00:00 AM,Westfield Middle School,980,Miller S,WES01 PM,3:10:00 PM,3:22:59 PM,,3:22:59 PM,,,
10/17/2025 12:00:00 AM,Westfield Middle School,981,Brown K,WES02 PM,3:10:00 PM,3:18:57 PM,,3:18:57 PM,,,
10/17/2025 12:00:00 AM,Westfield Middle School,982,Anderson C,WES03 PM,3:10:00 PM,3:28:35 PM,,3:28:35 PM,,,
10/17/2025 12:00:00 AM,Westfield Middle School,983,Johnson T,WES04 PM,3:10:00 PM,3:19:26 PM,,3:19:26 PM,,,
10/17/2025 12:00:00 AM,Lakewood Middle School,990,Johnson T,LAK01 PM,3:10:00 PM,3:48:41 PM,,3:48:41 PM,,,
10/17/2025 12:00:00 AM,Lakewood Middle School,991,Davis R,LAK02 PM,3:10:00 PM,3:20:44 PM,,3:20:44 PM,,,
10/17/2025 12:00:00 AM,Lakewood Middle School,992,Thomas D,LAK03 PM,3:10:00 PM,3:36:11 PM,,3:36:11 PM,,,
10/17/2025 12:00:00 AM,Lakewood Middle School,993,Wilson J,LAK04 PM,3:10:00 PM,3:28:41 PM,,3:28:41 PM,,,
10/17/2025 12:00:00 AM,Riverside Middle School,1000,Williams M,RIV01 PM,3:10:00 PM,3:21:16 PM,,3:21:16 PM,,,
10/17/2025 12:00:00 AM,Riverside Middle School,1001,Moore A,RIV02 PM,3:10:00 PM,3:35:12 PM,,3:35:12 PM,,,
10/17/2025 12:00:00 AM,Riverside Middle School,1002,Williams M,RIV03 PM,3:10:00 PM,,,3:23:10 PM,,,
10/17/2025 12:00:00 AM,Riverside Middle School,1003,Brown K,RIV04 PM,3:10:00 PM,3:57:14 PM,,3:57:14 PM,,,
10/17/2025 12:00:00 AM,Metro High School,1010,Miller S,MET01 PM,3:55:00 PM,4:17:34 PM,,4:17:34 PM,,,
10/17/2025 12:00:00 AM,Metro High School,1011,Anderson C,MET02 PM,3:55:00 PM,4:22:47 PM,,4:22:47 PM,,,
10/17/2025 12:00:00 AM,Metro High School,1012,Moore A,MET03 PM,3:55:00 PM,4:11:32 PM,,4:11:32 PM,,,
10/17/2025 12:00:00 AM,Northgate High School,1020,Miller S,NOR01 PM,3:55:00 PM,4:08:28 PM,,4:08:28 PM,,,
10/17/2025 12:00:00 AM,Northgate High School,1021,Wilson J,NOR02 PM,3:55:00 PM,4:15:35 PM,,4:15:35 PM,,,
10/17/2025 12:00:00 AM,Northgate High School,1022,Taylor B,NOR03 PM,3:55:00 PM,4:01:27 PM,,4:01:27 PM,,,
10/20/2025 12:00:00 AM,Anderson Elementary,900,Anderson C,AND01 PM,2:40:00 PM,3:04:08 PM,,3:04:08 PM,,,
10/20/2025 12:00:00 AM,Anderson Elementary,901,Moore A,AND02 PM,2:40:00 PM,2:45:00 PM,,2:45:00 PM,,,
10/20/2025 12:00:00 AM,Anderson Elementary,902,Anderson C,AND03 PM,2:40:00 PM,2:51:04 PM,,2:51:04 PM,,,
10/20/2025 12:00:00 AM,Anderson Elementary,903,Miller S,AND04 PM,2:40:00 PM,3:01:12 PM,,3:01:12 PM,,,
10/20/2025 12:00:00 AM,Anderson Elementary,904,Miller S,AND05 PM,2:40:00 PM,3:36:01 PM,,3:36:01 PM,,,
